"price";"from";"to";"image";"company";"url";"departure_date"
3697.0;" Belo Horizonte ";" Wien ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/vienna-belvedere-palace-austria.jpg ";" Klm ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-08-2017&Data=20-08-2017&Destino=VIE&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=VIE&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-07"
224.9;" Imperatriz ";" Macapá ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/macapa-amapa.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-02-2017&Destino=MCP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=1&NumINF=1&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-02-08"
2932.0;" Belo Horizonte ";" Veneza ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/veneza-italia-.jpg ";" American  ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07/06/2017&Data=31/08/2017&Destino=VCE&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=VCE&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-07"
1840.9;" Imperatriz ";" Manaus ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/manaus-teatro-amazonas.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-01-2017&Destino=MAO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-01-10"
380.0;" Belo Horizonte ";" Vitória da Conquista ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/vitoria-da-conquista-bahia.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-07-2017&Destino=VDC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-24"
2630.0;" Brasília ";" Porto ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-portugal.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-03-2018&Data=15-03-2018&Destino=OPO&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=OPO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-06"
5046.0;" Imperatriz ";" Milano ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/milao-praca-duomo-italia.jpg ";" American  ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=09-05-2017&Data=19-05-2017&Destino=MIL&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Origem=MIL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-09"
3949.0;" Imperatriz ";" Miami ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/miami-beach-florida-estados-unidos.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-09-2017&Data=09-09-2017&Destino=MIA&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Origem=MIA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-02"
245.0;" Belo Horizonte ";" Palmas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/palmas-memorial-coluna-prestes-tocantins.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=14-09-2017&Data=14-09-2017&Destino=PMW&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-09-14"
203.0;" Belo Horizonte ";" Porto Alegre ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-alegre-estadio-gremio-rio-grande-do-sul.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=11-07-2017&Data=09-10-2017&Destino=POA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-11"
619.0;" Imperatriz ";" Natal ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/natal-morro-do-careca-rio-grande-do-norte.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-06-2017&Data=18-06-2017&Destino=NAT&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-15"
367.0;" Brasília ";" Ilhéus ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ilheus-barra-itaipe-bahia.jpg ";" Avianca ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-04-2017&Destino=IOS&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=true&searchtype=Air ";"2017-04-29"
458.0;" Belo Horizonte ";" Porto Velho ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-velho-palacio-getulio-vargas-roraima.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=15-08-2017&Destino=PVH&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=1&NumINF=0&Origem=CNF&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-15"
297.0;" Brasília ";" Imperatriz ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-10-2017&Data=31-10-2017&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-10-10"
3339.0;" Belo Horizonte ";" Panama City ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/panama-orla.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-08-2017&Data=02-09-2017&Destino=PTY&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=PTY&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-18"
2723.0;" Belo Horizonte ";" Punta Cana ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/punta-cana-praia-bavaro-republica-dominicana.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-08-2017&Data=17-08-2017&Destino=PUJ&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=PUJ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-08"
3279.0;" Brasília ";" Istambul ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/istambul-mesquita-azul-turquia.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-09-2017&Data=23-09-2017&Destino=IST&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Origem=IST&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-08"
3469.0;" Belo Horizonte ";" Praga ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/praga-republica-tcheca.jpg ";" Delta  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-07-2017&Data=10-07-2017&Destino=PRG&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Origem=PRG&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-07-02"
2114.0;" Brasília ";" Johannesburgo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joanesburgo-africa-do-sul.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-02-2018&Data=13-02-2018&Destino=JNB&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=JNB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-02-08"
218.0;" Brasília ";" Juazeiro do Norte ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/juazeiro-do-norte-estatua-padre-cicero-ceara.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-08-2017&Destino=JDO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-08-07"
4295.0;" Imperatriz ";" Nova York ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/nova-york-estados-unidos-2.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=31-05-2017&Data=15-06-2017&Destino=NYC&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Origem=NYC&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-31"
4560.0;" Brasília ";" Hong Kong ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/hong-kong-templo-china.jpg ";" South African ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08/05/2017&Data=15/05/2017&Destino=HKG&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=HKG&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-08"
5215.0;" Brasília ";" Phuket ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/phuket-tailandia.jpg ";" British Airways ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-11-2017&Data=22-11-2017&Destino=HKT&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=HKT&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-07"
3154.0;" Belo Horizonte ";" Porto ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-portugal.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-12-2017&Data=02-03-2018&Destino=OPO&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BHZ&Origem=OPO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-02"
277.0;" Brasília ";" Foz do Iguaçu ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/foz-do-iguacu-cataratas-parana.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-09-2017&Destino=IGU&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-09-01"
1440.0;" Belo Horizonte ";" Maldonado ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/punta-del-este-casapueblo-uruguai.jpg ";" Aerolineas ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-09-2017&Data=20-09-2017&Destino=PDP&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=PDP&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-09-13"
4043.55;" Imperatriz ";" Porto ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-portugal.jpg ";" Tap ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-02-2017&Data=19-02-2017&Destino=OPO&Destino=IMP&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Origem=OPO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-02-13"
2636.0;" Belo Horizonte ";" Paris ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/paris-arco-do-triunfo-franca.jpg ";" Alitalia ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-10-2017&Data=06-11-2017&Destino=PAR&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=PAR&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-26"
4134.0;" Brasília ";" Eivissa ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/ibiza-espanha.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=23-08-2017&Data=22-10-2017&Destino=IBZ&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=IBZ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-08-23"
2900.0;" Brasília ";" Houston ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/houston-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=13-06-2017&Data=26-06-2017&Destino=IAH&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=IAH&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-13"
3004.0;" Brasília ";" Los Angeles ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/los-angeles-hollywood-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=01-03-2018&Data=07-03-2018&Destino=LAX&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=LAX&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-01"
2743.0;" Belo Horizonte ";" Roma ";" http://ofertas.submarinoviagens.com.br/Marketing/genericas/1200x628/generico_aviao1.jpg ";" Air Europa ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=12-12-2017&Data=16-01-2018&Destino=FCO&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=3&NumCHD=0&NumINF=0&Origem=BHZ&Origem=FCO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-12-12"
3129.0;" Brasília ";" Las Vegas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/las-vegas-estados-unidos.jpg ";" Aeroméxico ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=07-06-2017&Data=12-06-2017&Destino=LAS&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=0&Origem=BSB&Origem=LAS&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-07"
945.0;" Belo Horizonte ";" Santiago ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santiago-vista-cerro-san-cristobal-chile.jpg ";" Aerolineas ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-06-2017&Data=12-06-2017&Destino=SCL&Destino=CNF&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=CNF&Origem=SCL&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-08"
700.0;" Imperatriz ";" Palmas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/palmas-memorial-coluna-prestes-tocantins.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=24-01-2017&Data=25-01-2017&Destino=PMW&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-01-24"
2633.0;" Belo Horizonte ";" Santo Domingo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/santo-domingo-republica-dominicana.jpg ";" Copa  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=06-06-2017&Data=13-06-2017&Destino=SDQ&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=SDQ&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-06"
4312.0;" Belo Horizonte ";" Seattle ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/seatle-estados-unidos.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-03-2018&Data=08-03-2018&Destino=SEA&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=SEA&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-03"
4677.0;" Belo Horizonte ";" San Diego ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/san-diego-california-estados-unidos.jpg ";" American  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=21-06-2017&Data=03-07-2017&Destino=SAN&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&%20CPU%20iPhone%20OS%2010_2_1%20like%20Mac%20OS%20X)%20AppleWebKit/602.4.6%20(KHTML,%20like%20Gecko)%20Mobile/14D27%20[FBAN/FBIOS;FBAV/88.1.0.64.70;FBBV/55330959;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/VIVO;FBID/phone;FBLC/pt_BR;FBOP/5;FBRV/0]%20-?&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=SAN&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-06-21"
129.0;" Belo Horizonte ";" São Paulo ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-paulo-parque-do-ibirapuera.jpg ";" Azul ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=02-05-2017&Destino=SAO&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-02"
2782.0;" Brasília ";" Londres ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/londres-big-ben-inglaterra.jpg ";" Tap ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=20-03-2018&Data=13-04-2018&Destino=LON&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=LON&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2018-03-20"
1664.0;" Brasília ";" La Paz ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/la-paz-estrada-da-morte-bolivia.jpg ";" LAN ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=03-10-2017&Data=23-10-2017&Destino=LPB&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=LPB&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-10-03"
646.0;" Imperatriz ";" Porto Velho ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-velho-palacio-getulio-vargas-roraima.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=26-05-2017&Data=26-05-2017&Destino=PVH&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-26"
380.0;" Belo Horizonte ";" São Luís ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-luis-centro-historico-maranhao.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=29-06-2017&Destino=SLZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-29"
3378.13;" Belo Horizonte ";" Cabo San Lucas ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/los-cabos-arcos-mexico.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=08-04-2017&Data=15-04-2017&Destino=SJD&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=2&NumINF=0&Origem=BHZ&Origem=SJD&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-04-08"
1414.0;" Brasília ";" Lima ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/lima-miraflores-peru.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-05-2017&Data=25-05-2017&Destino=LIM&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=LIM&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-18"
2603.0;" Brasília ";" Lisboa ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/lisboa-torre-de-belem-portugal.jpg ";" Azul ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=04-11-2017&Data=11-11-2017&Destino=LIS&Destino=BSB&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Origem=LIS&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-11-04"
693.0;" Imperatriz ";" Porto Alegre ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/porto-alegre-estadio-gremio-rio-grande-do-sul.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=11-05-2017&Data=16-05-2017&Destino=POA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=IMP&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-11"
2520.0;" Belo Horizonte ";" San Francisco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/sao-francisco-ponte-golden-gate-estados-unidos.jpg ";" United  ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-05-2017&Data=31-05-2017&Destino=SFO&Destino=BHZ&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Origem=SFO&Proximity=&ProximityId=0&RoundTrip=1&SomenteDireto=false&searchtype=Air ";"2017-05-18"
332.0;" Brasília ";" Joinville ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joinville-portal-santa-catarina.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=05-06-2017&Destino=JOI&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-06-05"
348.0;" Brasília ";" Paraíba ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/joao-pessoa-praia-de-tambau-paraiba.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=11-09-2017&Data=11-09-2017&Destino=JPA&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=3&NumCHD=0&NumINF=0&Origem=BSB&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-09-11"
963.0;" Belo Horizonte ";" Rio Branco ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/rio-branco-mercado-velho-acre.jpg ";" Gol ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=10-05-2017&Destino=RBR&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-05-10"
128.0;" Belo Horizonte ";" Rio de Janeiro ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/rio-de-janeiro-pao-de-acucar.jpg ";" Latam ";" https://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-07-2017&Data=1-1-1&Destino=GIG&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=1&NumCHD=0&NumINF=0&Origem=CNF&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-18"
324.0;" Belo Horizonte ";" Recife ";" http://ofertas.submarinoviagens.com.br/Marketing/1200x628/recife-praia-boa-viagem-pernambuco.jpg ";" Latam ";" http://www.submarinoviagens.com.br/travel/resultado-passagens.aspx?Data=18-07-2017&Destino=REC&ExecutiveFlight=false&Hora=&Hora=&Multi=false&NumADT=2&NumCHD=1&NumINF=0&Origem=BHZ&Proximity=&ProximityId=0&RoundTrip=0&SomenteDireto=false&searchtype=Air ";"2017-07-18"
